0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169
7.74241545430923,7.05664146598532,11.5172474997916,10.8434886744762,11.7394762356832,12.6059408460019,3.3008681667455,4.0490010412731,7.09258763992853,6.173041267855,2.17442116528252,2.04397914328117,2.85871445723231,3.76784632064772,4.98122435276377,5.55267442096117,1.06521312126406,1.07756329846592,7.0395927243111,5.54384398581891,2.02670709181531,2.52944533358131,2.24593308081061,2.30806861248149,1.64482770306031,2.15334810827029,1.69710294748617,2.16710453518552,2.06406782277585,1.86104265957342,0.855380054225631,0.632121443697339,6.97548843060605,6.69300191031139,0,0,6.24192265880044,6.32777830413483,1.40277084800662,0.7249297590566,3.79099565592543,3.57289880702137,4.29673665890562,4.41323613436489,1.28106823640353,1.23634951264538,7.2244111308906,5.89249869729677,4.75534764120011,4.46383631289074,6.98270582604603,7.01600497713142,3.1455810377715,3.00531181409516,10.0192570250021,6.44271024391909,3.2826696502664,3.03916105994138,10.0181526980337,8.91947912257192,8.98265697834987,8.52044353350386,6.92285335868677,6.81293430129227,7.31232649276663,4.21119535153888,3.98633609201343,4.81984070158727,3.9673145033298,5.53663489553027,12.3504584441639,10.509628541038,2.56932905796882,2.32939811245295,2.59543150043054,3.0846449344411,3.87002685527236,4.11894951854166,0.225851903200834,0.497593024469418,0,0,0.655634761522615,0.636377418258328,7.45663248645391,7.63463882797521,4.50131283023968,4.73091197120732,15.1123939813909,13.3946357316953,2.7234456810711,4.05884477917705,10.6959689705831,11.093093759373,11.4564189228348,9.72776636360461,6.52571202547788,6.84866957709357,0.405272760134137,0.765979826550981,4.15492468347419,3.84047494254902,6.99548196599865,7.14102464184717,1.97244241298695,1.59467836887261,7.86521817402676,8.40942836550294,3.00736327314588,2.7832857262494,0.408267244823286,0.357667088323498,0.132572079319227,0.577410075841339,2.16193449779849,1.38598684441121,0.700068096595447,0.911150244984954,0.739070833560122,0.18621221670982,0.0454797553174813,0.0605307583160007,0.0865960015118349,0.121243501375759,0.0947481118297425,0.0656883848287874,0.95779635851441,0.956708583634921,0.715987666399087,0.470675759597626,0.167244396240395,0.190257251321235,0,0,0.676910479771423,0.817870421842002,0.259763186661026,0.278462164517261,0.0937968258931153,0.0483460227168188,0.033832702893733,0.0151916281254465,0.105584503027315,0.0601378361765285,1.04454952566574,1.03314649941774,0.230451161268441,0.233838567491994,0.0953643793375954,0.062152080744778,0.761864479922235,0.596038741475935,2.43772065720282,2.27355760179371,2.48090491631911,2.36974504674787,0.752554278330585,0.662703225342075,0.0042022037438067,0.00588143076141683,0.01725136953971,0.0213791249249603,0.0238276531040078,0.010823983258303,0.0152826207802144,0.013859827289252,0,0,0.0300647819749212,0.0042435640128538
8.69229368260895,8.60733577313859,13.3192925463497,12.2926753495404,12.750300759189,14.0515411948569,3.45765602686127,4.33342030433596,6.00941278020955,5.53879614237468,1.93817456139508,2.07623479090602,2.82814191096038,4.21435265576085,6.41421712459177,6.05353581145168,0.967472163090273,0.996006541221101,7.47628411456192,6.04520999161658,2.46130620011962,2.64829550401627,2.47092657509184,2.49704965060259,2.00738665839297,2.31798495281122,2.15837193884781,2.66618791027078,2.05545130557936,1.76513603612822,0.736190257707857,0.591715066086918,6.42636458749202,6.2790644929858,0,0,6.81452560594533,6.7694843773938,1.42332322645135,0.899575317450481,3.48683148001535,3.45997632481636,3.86980593494412,4.17189230647683,1.2209189759326,1.18907165041106,7.43425806790511,5.44677805611462,5.32796270589585,5.11424231768781,6.992626622223,7.3616875101585,3.67942097165297,4.44298338397574,10.9896522754138,7.18379743459492,3.19984156896213,3.54808589190329,9.47130405921296,8.89796532391384,8.65780758153825,8.48518679991529,7.10338914652047,6.64588368948164,8.80117015178105,4.510822334045,3.71374576277556,4.70343661261053,3.9707081955382,5.97818998413175,11.378475072599,10.0976582886102,2.86581276531817,1.72867292346721,2.87595011105012,3.11537170002103,3.37502254101421,3.62025936943157,0.202726851225212,0.378842569992572,0,0,0.592641536156606,0.687918812433172,7.67515620640208,9.00981151481988,4.43792088368756,4.30072508527304,15.2945836819119,14.2491269409174,2.92355980140756,4.05881361045235,11.1629927120159,12.03680064721,8.85355691928735,7.91232365625918,6.3292467842575,7.05459654253231,0.353881709885322,0.688270369439051,3.40150545739745,3.25982621196457,5.61693374011277,5.86760528945307,2.12215283960637,1.72729975195824,7.29407188325353,8.10743606815654,2.40270711482905,2.42206780409989,0.289198547256241,0.299873605651444,0.109186700147022,0.592521587930043,1.94781147546789,1.18929086614658,0.597931498091245,0.736607995330553,0.56976936259909,0.179792637550095,0.0333321575611532,0.0657916152437214,0.103954638793373,0.123811654120576,0.0715861748673948,0.0695512546770019,0.880061592846321,0.827223983324903,0.59655834250506,0.351627580863653,0.142547810560382,0.122938955656433,0,0,0.615695686978493,0.669670703483354,0.229619227442706,0.244016700288315,0.0742125452616134,0.0357641351782088,0.0341717687913342,0.0160973766129298,0.0764211779083905,0.0624166259570496,0.851080521250619,0.7539751286029,0.18732432277585,0.171359298854897,0.0780714480823231,0.0658288387217877,0.514462549593715,0.351950187771559,2.03882865519699,2.14924788359348,2.24417773832591,1.80523471181171,0.711010184976859,0.67157740375558,0.00440485768493704,0.00433868139395464,0.00586900755321681,0.00574492700369581,0.0164902979968498,0.0132683411399676,0.0146332266503539,0.00555053427269868,0,0,0.0416248704160935,0.0031351005162223
7.81688876523124,7.72085848675935,12.3155752113476,13.2946721095086,12.8833773079587,13.4984996606625,2.67671272172889,3.69065565072248,5.55338168571534,5.52337894226297,2.36632869577508,2.02379119843307,3.08890918837123,4.30880145618877,5.89159704169394,5.52084770132774,1.23023233289234,1.29067623246666,7.33828007832296,5.99680100797243,2.38378686431834,3.01102366044453,2.59659374058692,2.54751563770544,1.9541611779264,2.21644320523957,1.86861986058979,2.56444025983096,2.1359809320832,1.81887172676049,0.795684777218391,0.567611829549949,6.78458596112929,6.86719069482309,0,0,7.07735051897154,6.65363520874395,1.56944860776054,0.818193036602346,4.20041685172079,3.76925256590756,4.8245723111279,4.73382373612846,1.31990553292066,1.25540832749834,6.6966457770279,4.79758062135034,4.02901991485703,3.78427049987229,7.24325898999247,6.87077665672583,2.81399160856392,2.92881599436885,8.90153291849924,6.65414395325374,3.22237878476704,3.42278998863696,9.54698889159301,9.02479477757186,8.98390606186829,7.76944853218309,6.1456773216697,5.91871696306686,7.61239114486097,4.73694231347171,3.99649417830724,5.00058922934224,3.82395980697672,6.48014955217223,10.7772874293364,10.3026038490897,2.36167154163036,1.75924263057931,2.38369172612796,2.86842997742654,3.79173599846183,3.91369503630718,0.331750745734501,0.495764902620622,0,0,0.707595670779758,0.656106269961961,8.2178641675231,9.84715695684981,5.13609787953842,4.78920514328389,17.054986702988,13.8256966223513,3.56863042944024,4.83269132951766,11.9997398596036,11.8967941481065,8.29917016764005,7.68288144004953,6.83102528653809,7.12487348229929,0.239372574743726,0.556291520564227,3.38669900184194,3.36843843940365,5.17127478325529,5.94077850764442,2.01942768623893,1.69627987920082,7.89196174197181,8.35212372132695,2.91288814017626,2.91052646769782,0.337247522897716,0.315037056313451,0.0928041785716007,0.433071000276806,1.73817783815773,1.12166575762565,0.662413705108932,0.708091993096792,0.726741337215726,0.202342722596883,0.0306851862542272,0.0329310491640564,0.0714002380509903,0.0932715496717508,0.107698012906264,0.0635211066310186,0.93128442773092,0.814449933432284,0.574370099563198,0.45613348952272,0.180736116883671,0.173981985136866,0,0,0.556560361715823,0.687833729702811,0.174891910238668,0.179983359625543,0.089789015115225,0.0668878327293797,0.0351396873170422,0.023794564605881,0.111999481165144,0.0947605196275676,0.960786704247574,1.05601872985885,0.174197056492823,0.208927276313347,0.0995955349848816,0.0669085123099122,0.827044132094091,0.463855449062937,2.25925522181363,2.20628925494124,2.25640963290943,1.81504589984135,0.873925995251674,0.836172338993717,0.00797426062665893,0.00873528960855837,0.0319549463803878,0.00941773404783614,0.0204733350013959,0.0149972347194804,0.0164531163156681,0.0175036674323545,0,0,0.0439949215329606,0.0060882321066525
7.06428063151228,6.366136206542,10.8168172642414,10.973010113602,11.2540612589349,11.57959536673,2.78727947087845,3.29906290119916,5.39745023819803,4.00560760959014,1.84401353680869,1.72468922512888,2.5940650785528,3.47985267874802,5.14711735094692,5.33375132837075,0.956778324990126,0.991719462158729,6.81121379260637,5.44427003098889,2.03564383489563,2.38449270248611,2.42551379940658,2.40551611647988,1.85689725401314,1.99532172986942,1.78000441559702,2.13574390274822,1.71272783901014,1.66068010469614,0.712914173116994,0.424695291839132,6.05058228989055,6.14578530635045,0,0,5.86353058309646,5.27750550599291,1.12020094147386,0.756867709943711,3.56462462702691,3.32270027058445,3.86633523359706,4.1502443710676,1.14356946776528,1.04242712184825,6.23385785345278,4.88101379414137,4.06812362586473,3.69781291462777,6.40027493364906,6.19630687903813,2.53656193552575,2.68233612789043,8.54709510914234,5.78215430668126,2.54599206028968,3.18127719210778,7.71637039490184,7.71422379520126,7.68046972977202,6.96830831772058,5.82753476505104,6.31293035898199,6.83101707980649,3.60274224737944,3.27825869206384,3.70854176033471,3.16884430422078,5.37120715936525,8.987159877399,8.60521452348548,2.26254616229279,1.55546378167091,2.7553203952922,2.97701959772441,3.53776114405525,3.608710517089,0.399461408211366,0.596423041275251,0,0,0.395068948225372,0.350110359063889,5.60462785086316,6.68838627904292,3.78783347679417,3.91152130012656,12.5826350969918,11.3558488041663,2.46642735376667,3.4515250380937,9.63454697438887,9.91435732435223,8.60447414881983,7.87388674306876,6.47563327944201,6.65139779198818,0.237643572381343,0.706147635153834,3.34341761811749,3.26530879291666,4.8046792830525,5.16505525286167,2.2056633972251,1.73107524301296,7.48984857808587,8.390774034452,3.20531576217074,2.94501504282596,0.315214717477525,0.294369153202582,0.078936032273243,0.526238834287751,1.91631124805615,1.25963460232268,0.581330683396605,0.932958962545744,0.840498127785931,0.226298457713264,0.0483294496689854,0.0777117693377713,0.0586736467232881,0.0940780185475821,0.0947894162495944,0.0940407952941642,0.73133603274588,0.838926439159014,0.464368042450648,0.303778610943639,0.0879484311769863,0.105964953965261,0,0,0.504694281277473,0.684499683646379,0.184305397634816,0.232667933432656,0.0682692245995476,0.0295312167922048,0.0145257189628983,0.0114195643731318,0.0466791756504727,0.0402683372899881,0.657706514842532,0.744054302386252,0.126698844653092,0.169990615462564,0.0950996165841259,0.0628344878417544,0.516175886127209,0.30746380560348,2.10404540819107,1.82887981896805,1.87683289177985,1.4442832900729,0.742519833964331,0.60486052482959,0.00557536138442582,0.00536028808214241,0.0162504414056051,0.017751818308557,0.0258336107861774,0.0273680759789412,0.00497150181626636,0.00700228991033182,0,0,0.0315578689011209,0.0053023837714222
8.03946135628877,7.13656428060184,11.6399030608395,11.3274475115429,13.1662346866368,13.2726048271298,3.4994236076074,4.06962759562863,5.76457644786127,4.83304157679831,1.81632445956109,2.03109138252843,3.03804655979396,4.5199449335902,5.24638290108855,5.75300800864009,0.844475807026265,0.927787637932501,6.91084928040334,5.44431207840426,2.07530128740117,2.37430650400131,2.38399720050014,2.31543440830332,1.68886889883364,1.8596823458946,1.53218408926635,2.20846041368631,1.61442882860858,1.75433794424336,0.611299467088503,0.555587291962045,5.9864035381575,6.34506255691882,0,0,6.29128604594806,6.19229869724546,1.27097795052853,0.687447714005758,3.0559100164356,2.83927361241905,3.35433620388818,3.49871635050606,0.932254533918456,0.940654789317958,6.1398126550254,4.84904385105647,4.04149854311461,4.05159042726934,6.4801242807259,6.43240288934921,2.81308435708306,3.26313285403378,8.46309307368021,5.80161035957461,2.73969483493857,3.26846831678963,8.08957332367681,8.24511245316618,9.37610688012603,8.35584200078767,6.16387599233899,6.23172738520304,7.23031539198745,4.10337751346276,3.49148658683226,4.9136029510819,3.79101294733082,5.06076663758817,9.13417456249965,9.28815853899525,2.44822545347816,1.52969421606168,2.50635303661847,2.92451696412488,3.3024829175791,3.43308599153906,0.308691778840482,0.545003222829037,0,0,0.647783295149479,0.605293972740274,8.03376603618969,8.58115160424187,4.13917888245715,4.17356988316963,14.8220650484709,13.6845936627546,2.66376992826405,3.73759212158587,10.0949593413775,11.6988537289037,10.5104100266089,8.52113379882062,7.5414846255637,7.54948782643031,0.311198203453888,0.617863327864932,3.77916324167013,3.36643404457658,5.28570400861678,5.31150863694613,2.27467394037734,1.93710861698342,7.58057826496159,9.02806082257513,2.70592009477564,2.60192816674819,0.351995895170863,0.356930164914587,0.0944501291993321,0.506041920981035,2.01271504876088,1.14101182534214,0.648395420548155,0.878879215636657,0.671672934741048,0.166230738387007,0.0397347345921963,0.0557369924212121,0.0710774865766346,0.0663665611436364,0.0511625556402513,0.0428408852691392,0.720316658935227,0.594027456789854,0.450015412905563,0.29941469007834,0.085987835782631,0.0584915811615379,0.000541818510882411,0,0.551918641987805,0.588216344673785,0.164001424267479,0.14710165073303,0.0570439744481547,0.0347218799433553,0.0292664706034826,0.0142072253533895,0.061060048708313,0.0393707650302352,0.713756927852275,0.595359250303495,0.135578701397597,0.118310823142953,0.0584088605834863,0.0505545605936517,0.554623599403628,0.439154221361999,2.07901129341718,2.30704242435381,2.22543877199229,1.76680803624753,0.653193199977872,0.576424553086428,0.00522792809205434,0.00478123797954461,0.0102201029932122,0.00968655664543233,0.0273225419305284,0.0340725249623227,0.00939289922434762,0.00560430576115408,0,0,0.0302425710765171,0.0034866640675986
7.45770787588922,6.89502618689616,10.7778871383662,11.0673097840953,10.6934666876708,10.6364143282714,2.94619556471566,3.08257279212689,5.71594822164038,4.90449690865256,2.03916066909356,1.94822184019517,2.64923295376606,3.8095292009628,4.75056225274754,4.86347994023911,0.901670471099326,1.06163132143809,6.31316572360241,4.79955762041998,2.01135829215291,2.13595197700704,2.14082008304308,2.10641246871632,1.68426058419849,1.70371645722667,1.5818732286248,2.04091434383224,1.95728387478193,1.9271446446508,0.600687635858278,0.529465249258735,6.1679001691513,5.98791267475318,0,0,5.65579796926629,5.55386971141534,1.32175020808668,0.654129245395464,3.36276380982638,3.3358382723959,3.69676041643744,3.80380493689926,1.08019380748328,1.14652741055649,6.07599353077509,4.16771330839295,4.57382567190443,4.04194498719338,6.32540837243131,6.22776918072377,2.86392999517533,3.63242452386154,9.52867869603328,6.25704810985989,2.45053406921222,2.83753799843555,9.03101122202169,8.15883062315472,9.25356675170612,9.73966989524847,5.96374589713849,5.94751612572168,7.25049703470014,4.30236166175888,3.65172321955256,4.90471611576825,2.98703469857587,4.98136910604729,12.1369525814618,9.99368810074873,2.79066027786191,2.15514314728266,2.69459274908329,3.14972118174268,4.13318985504225,3.96460952944612,0.220040785289699,0.515630240205431,0,0,0.605911443147522,0.682026751346836,7.48844267622831,7.83364790759598,3.87009717915335,3.70444101818733,14.1745291221496,12.5444670538295,2.3784472465907,3.17096796095995,9.91342020866023,9.93048545932993,9.26768711271238,7.86070579594501,5.70558333575122,6.18801781859738,0.357261756178094,0.564931681074638,3.69273605410645,3.03183613462953,5.83928038735298,6.07683310892669,1.6725638975581,1.46034847851964,6.7266029801651,7.02123701347877,3.00165968695228,2.79983396405271,0.291300395015544,0.273697463267514,0.108781651353177,0.554165601289327,2.09551403463204,1.3413094777789,0.722278562692514,0.893836835811761,0.767869989078378,0.209179575070375,0.0344034746222995,0.0601047480634452,0.070585440294996,0.0785514286635367,0.0891479314135294,0.0568951912055235,0.789406287308344,0.629482663383483,0.538630686482619,0.37282563084159,0.160093205588558,0.172261396294319,0.000901653928091831,0,0.65061775313918,0.688598890531143,0.199360645831288,0.188573886469374,0.0609195451829391,0.0528873805567996,0.0265036624484933,0.0193979678961579,0.0800197188905006,0.0620114563172156,0.860016538193425,0.710598421994593,0.180847787629874,0.139408932437077,0.0911621754818118,0.0440528263143151,0.557126998124708,0.428959786578902,1.52125975120872,2.05543593300892,1.71085523796589,1.88664879922714,0.690269845463511,0.685658174741817,0.00627848937570147,0.00471920710689591,0.0270372102178065,0.0300937341475381,0.0294154256723009,0.0397596299039535,0.00519898619641059,0.0124453059935435,0,0,0.0364590799939422,0.0030234359816669
6.82775864427653,7.21345725124724,9.92017831839656,9.60617826661451,11.9279507475537,11.6439727598331,2.72000050483107,2.96704467175692,5.88794963183912,4.65269940485806,1.69008119898283,1.75673562502002,2.49458134827988,3.91399337638995,4.23852285075436,4.88269210102441,0.995323713009555,1.08143402146825,6.86976598474709,5.12536859641488,2.05145626349818,2.57279459455025,2.60168430801941,2.53714017933819,1.76678709472959,2.03269155495819,1.66505178030673,2.02303714246844,1.7743973939151,1.6713606126632,0.562978045580705,0.437095670317858,6.55215561605207,6.53827326073666,0,0,5.37211129311884,5.33355246117806,1.26145612035229,0.645933945065237,3.76519921791479,3.34157413868037,4.25905960986833,4.43314051855069,1.22212521777517,1.11541196498778,5.92993495116022,3.97010369520185,3.65146392707573,3.68373598772481,6.16274380705131,5.79975109653895,2.62373578860527,2.71352992369548,8.42525157203074,5.29362599843992,2.71501521240517,2.79082405625895,8.5390898128436,7.57428081852257,8.01108239329765,7.91957504312358,5.4825083741949,5.87590551014796,6.46189825771664,4.67819940140305,3.35297856281628,4.41802288222517,3.43072122258003,5.12564801393731,8.43842069459486,8.37915597308736,2.09639010874411,1.37486791168781,2.25452982137602,2.64636077769433,3.40416237881457,3.70952273192413,0.363257421700189,0.527897157752079,0,0,0.598051584965582,0.625286884897779,7.23519987457142,7.66389848748558,4.98035385418239,4.96525826750479,12.7970391324108,12.2524508101063,2.95307406915269,3.40619915577469,8.97911195637634,9.70138415330739,9.5081929309442,9.23752377115563,7.14808955295481,7.49590579543387,0.35145594704824,0.834794268231649,4.06589044753615,3.62128006831886,5.43239804744765,5.77119958111013,2.39576514135881,2.06834596395366,7.77556023267118,9.12161194386769,3.11534616252753,2.712154914104,0.31531623595741,0.353603007575972,0.0990514888609876,0.561823632968399,1.93698565476604,1.09466932107474,0.672220712091311,0.798125151349111,0.714691311584728,0.187205917455176,0.034970595570026,0.0385073608435976,0.0751397204339355,0.0923456054157056,0.0528603047899005,0.056492658500295,0.688573659765945,0.641103063778635,0.50150744729969,0.327580946097402,0.132683850880138,0.115727964307132,0.000757353085713123,0,0.544911865765907,0.610345701481365,0.190044152355111,0.184338268998952,0.0707206020181086,0.0452279501310445,0.0279264763719366,0.0155294148678361,0.120213258251344,0.0788529568193146,0.975536940762673,0.878375159534949,0.185544150878383,0.157066204859483,0.0761764848979678,0.0345441242333752,0.703941307127217,0.426463313743194,2.29684601200984,2.03929449407173,1.9675591881759,1.66258854227954,0.693867771367383,0.622742759213608,0.00589706001676549,0.00138235321475627,0.0085441193736825,0.0102794138621047,0.00588235413269105,0.0196911803961793,0.0138308851454793,0.0013235296784585,0,0,0.0279852994891391,0.0056397071013421
7.05202339524399,6.79544981930668,9.28928115354726,9.47191353707562,11.6736198180855,11.6001492311481,2.4298533919179,2.94286819643864,5.07239800671103,4.27718462881151,1.43868409330986,1.53819881802385,2.75290492477916,3.18105206542614,4.74258177281236,4.79284649463447,0.982029594225355,0.990139888482159,6.3366923577496,4.93334650731332,1.67261795926956,2.14369157319077,2.25884601152542,2.09962539396451,1.67272090334984,1.79722092373552,1.56496352432744,1.74066208877959,1.42833114946859,1.3272061325317,0.582183931327453,0.367095656661307,5.83375843164806,5.62700839523409,0,0,4.72382441383719,5.45258189260598,1.20324287415569,0.729904548899845,3.20994176539869,3.14206674962999,3.60489773261259,3.8121404076197,1.11872079027357,1.02880165665216,6.16431735092445,4.40460378248818,3.44572860119088,3.04042705049137,6.22081734727412,5.54804516170549,2.30394161474525,2.60744902440874,7.08844986240424,4.71444941349061,2.66219167173174,2.6655078570807,7.91670734931252,7.35539107303273,7.37311904474453,6.2360232550266,5.47246425955865,5.16720685485128,5.99299376629948,3.65689774878429,2.72958874232328,4.2631772682681,3.32304473609445,4.63536116197081,7.61481760669598,7.93361913431172,1.8963459537044,1.19650758127435,2.22781658086019,2.5186254592875,3.73922126939458,3.96415513227509,0.224779456490095,0.47203685544687,0,0,0.554595694759578,0.542742750379498,6.25055999446715,6.83162627981945,3.48410358406131,3.28494178864412,12.4769728989515,10.4118107689373,2.56263282356978,4.02085368566068,9.13283991832851,10.6383255036462,8.67594277111603,7.61123669131562,5.59633926100489,5.82489077423154,0.373728009848026,0.727058956696662,3.65740508085979,3.10254468566305,5.129824464092,5.61150102527841,1.89502975807202,1.5491694007942,6.73211888293758,7.86583967179593,3.09989762943537,2.78270638990571,0.350698595359511,0.385588307253962,0.134014730790484,0.649183942439553,2.05649302653056,1.21673552074741,0.584639813632609,0.801750147051654,0.78068396425934,0.172904444047254,0.039676478865003,0.068323543137492,0.0816544266598181,0.100580900832669,0.0835735463895216,0.0705220728205909,0.800992795949658,0.74797072639303,0.438882436085063,0.262419168315312,0.0862720759914531,0.0950441356742197,0.000823529564048112,0,0.554036865018019,0.587566284870759,0.22347798108358,0.236397100969409,0.0428088319772814,0.0489117741755112,0.0215514750389327,0.0126397083957511,0.083441193223304,0.0542941283753998,0.783316318727534,0.767433964147161,0.156889734194711,0.161794146812934,0.074154425753913,0.042764714241239,0.654345710767168,0.444757435515517,1.91940476925143,1.94216947859495,1.66247089881116,1.75755179515828,0.748860428747375,0.637044231476003,0.00206617688009718,0.00504411862868913,0.00745588384041506,0.0137720614974228,0.00809558990941201,0.0113823551118085,0.00561029522143451,0.00199264745972497,0,0,0.0305588295653823,0.0035147065731884
6.90606748519593,6.40325856749355,9.78262683386112,10.0174283538544,10.3405019361095,11.2505315184698,2.41611074776172,2.86791230156729,4.99706711650885,4.23808168179156,1.71026502763405,1.93006654155731,2.45161810752071,3.26080207671762,4.33188316811013,5.29525099735976,1.07988255325488,1.159059035277,6.36725118999632,5.26417745217678,2.12803716414769,2.37442691500809,2.37533132782862,2.18763276349444,1.85433122997288,1.95033859786885,1.88836799697283,2.08102244607015,1.79097827756642,1.75180915236031,0.597463346794667,0.56892657719756,6.76556007065877,6.31479528183238,0,0,5.13679507668246,5.35265540618682,1.31177965897811,0.656581006750396,3.5567285881345,3.35076531650804,3.6933242110097,3.94046396051202,1.15432373477961,1.07565460626097,3.89985368691189,3.14214030304619,2.86352995625752,3.27619179741967,4.64980235530665,4.69135382930699,2.2124489501955,2.80075052768615,8.34516332809125,5.17182449488948,2.57711077276941,2.80013288046072,8.26000887813737,8.51706040161536,8.23581038804076,7.30208962263935,5.11059654638401,5.8637363902469,6.79753067995921,4.02887574799374,3.08687557772868,4.22463313698319,3.11054469719741,5.38337600116329,8.58759719739379,8.17394269787812,2.13914011841793,1.73589003669842,2.46499309537153,3.06335349943058,4.28294930413038,4.40666256332579,0.259852992745728,0.580926580837479,0,0,0.515500099279434,0.573573637823242,6.52438357509115,6.75949391237839,3.77421392915513,4.37459639673254,13.2911568763228,12.3213258186762,2.50741222726372,3.40055209676333,9.69220032860511,10.0703253976622,8.75666337450034,7.57709698910625,6.84166302659563,6.83442772901864,0.282639758638273,0.574500106800768,3.39287562197959,3.02591967007146,5.39803774972681,6.12521435633195,2.04740478402583,1.83322092306031,6.85190565461117,8.35009710365128,3.09477262545473,2.94005200302824,0.331441240275788,0.275698581438955,0.0753529553897991,0.416676547668135,1.62924294938637,1.11398550026753,0.625426586605534,0.84788986233059,0.844492799002261,0.224735336267421,0.0377353018039608,0.0817867800914627,0.108801490672895,0.128264729279187,0.106588256209339,0.0844264873305631,0.928007525375885,0.871264867888824,0.519603040600927,0.380389779385002,0.132786790895192,0.152022088717426,0,0,0.719286895258999,0.792904556439773,0.223786805096179,0.286801521540286,0.0774044266093393,0.0581617760965257,0.0223382396692773,0.0259705935665184,0.0949926655130242,0.0898456058494822,0.964647231778992,1.01058841820616,0.175330914276924,0.187661798632137,0.0842647215999156,0.0695147189721956,0.612603056474931,0.418470665497278,2.00764743050278,2.10737538995785,1.84844152052328,1.8987135870426,0.814853087834144,0.717904540647259,0.00816911935772391,0.00571323646583497,0.0329411831207181,0.0198529452048172,0.0135514733201252,0.0141911793611825,0.00536029524804836,0.00137500027271905,0,0,0.0354411834971923,0.0032941182561924
7.18188370901449,6.59157478476333,11.4106565283217,11.6008698047986,11.7240904089444,11.5074947918868,2.61341959897847,3.21112559560195,5.51802308537759,4.3624714097379,1.69181649097065,1.87495623257675,2.62808872474616,3.99753750620657,4.47265525076261,4.73991266361717,1.04838254649406,0.968801649083612,7.84456027681248,6.1836482017752,2.38444161776008,2.73560344644056,2.4551842815659,2.32917690489144,1.80050033462683,2.13532392369954,1.60851500067747,2.02667684440431,1.85658858108982,1.40585320743148,0.543353041942258,0.605426583314344,6.94997921658412,6.77889829983001,0,0,5.24965538924435,5.24020685322851,1.35325025529507,0.701191310051538,3.23958882695236,2.8966696469225,3.53047859831901,3.72239774626959,1.10583843258336,1.09161784357744,4.5290890989316,2.91526526676472,3.25380944032343,2.55185342696564,4.72119942587575,4.43203760691879,1.99169890856987,2.29677249271673,8.11948680789842,5.04984653183355,2.38559603785847,2.44100046104814,7.13249397977293,7.52117788040574,7.52869260053517,7.2153101992536,5.16889067364732,5.68105988155054,6.67500859356269,3.97801544447871,2.99909614230173,4.54849349378112,3.34171385281605,5.13013330393854,9.74045770803491,8.92308255640734,2.34995633598777,1.49402234698865,2.82014021954422,3.16030205164661,4.11787574973699,4.02039779821126,0.373419190780752,0.602345702640345,0,0,0.607338351631707,0.518919218695786,7.55278081452581,7.56739111915302,4.72423615918367,4.6194567344024,13.6913848803087,12.4051199433087,3.1133535106254,4.19970665189514,9.9535165458831,11.5729139101162,6.08336877025988,5.87755255868779,5.26117009399411,5.5918980937025,0.255897105710811,0.559433926093841,2.79712551243281,2.5302210544271,4.17614047515248,4.26742725845151,1.58759588346635,1.43962526542027,5.89279521566838,6.70141300405888,2.47624311088533,2.38635338280151,0.251919165633297,0.292970643401975,0.0742426609745406,0.488948619813485,1.74812532505913,1.04237519469367,0.457808909224146,0.65638982911452,0.643639825316955,0.160933853935684,0.0520073635275527,0.0809338395974561,0.0911470758356989,0.10077943060295,0.0867500178106058,0.0707647202291256,0.818536919422325,0.800264854408577,0.568551576762506,0.346463301807779,0.147066204303536,0.129801495142855,0.000507353056447611,0,0.652507470116961,0.769147198594096,0.280470638278601,0.254014750984661,0.0625367766924912,0.0156764735968217,0.0231544165427453,0.0119632377562664,0.0762720735216374,0.0476985390327365,0.833125150934024,0.699647187021702,0.190500034034987,0.158080910637102,0.0799926625696569,0.0431176557628696,0.609897171919306,0.415485370359614,2.27183129934005,2.44123574321507,2.04619890943865,1.57394882019629,0.816316322154024,0.707456009006539,0.00897059003978099,0.00441176555760876,0.0137500028668889,0.00710294262262846,0.00943382536018623,0.0133455909710227,0.0113382375713439,0.00560294227939729,0,0,0.0352058890446647,0.00061764718700592
